Vehicle_ID,Frame_ID,Lane_ID,Local_Y,Mean_Speed,Mean_Accel,Vehicle_Length,Vehicle_Class_ID
1093,3332,1,212.07057,61.69554,1.31647,7.90092,1
1093,3333,1,213.95454,61.80994,1.144,7.90092,1
1093,3334,1,215.84138,61.90446,0.94528,7.90092,1
1093,3335,1,217.73043,61.97645,0.71972,7.90092,1
1093,3336,1,219.6209,62.02326,0.46831,7.90092,1
1093,3337,1,221.51196,62.04278,0.19514,7.90092,1
1093,3338,1,223.40275,62.03386,-0.08944,7.90092,1
1093,3339,1,225.29243,61.99731,-0.36529,7.90092,1
1093,3340,1,227.17948,61.91109,-0.86214,7.90092,1
1093,3341,1,229.0612,61.73639,-1.74711,7.90092,1
1093,3342,1,230.93528,61.48524,-2.51135,7.90092,1
1093,3343,1,232.80129,61.22103,-2.64236,7.90092,1
1093,3344,1,234.66069,61.00371,-2.17297,7.90092,1
1093,3345,1,236.51592,60.86736,-1.36365,7.90092,1
1093,3346,1,238.36985,60.82435,-0.43018,7.90092,1
1093,3347,1,240.22561,60.88448,0.60141,7.90092,1
1093,3348,1,242.08699,61.06913,1.84646,7.90092,1
1093,3349,1,243.95862,61.40509,3.35945,7.90092,1
1093,3350,1,245.84531,61.89925,4.94163,7.90092,1
1093,3351,1,247.75076,62.5149,6.1565,7.90092,1
1093,3352,1,249.67627,63.17284,6.57946,7.90092,1
1093,3353,1,251.62024,63.77851,6.05676,7.90092,1
1093,3354,1,253.57885,64.25883,4.80325,7.90092,1
1093,3355,1,255.54754,64.58977,3.30925,7.90092,1
1093,3356,1,257.52251,64.79538,2.05623,7.90092,1
1093,3357,1,259.50128,64.92021,1.2482,7.90092,1
1093,3358,1,261.48249,65.00063,0.80436,7.90092,1
1093,3359,1,263.46537,65.05486,0.54232,7.90092,1
1093,3360,1,265.44926,65.08849,0.33629,7.90092,1
1093,3361,1,267.43367,65.10502,0.16509,7.90092,1
1093,3362,1,269.4183,65.11286,0.07848,7.90092,1
1093,3363,1,271.40329,65.12435,0.11473,7.90092,1
1093,3364,1,273.38901,65.148,0.23675,7.90092,1
1093,3365,1,275.37581,65.18396,0.35948,7.90092,1
1093,3366,1,277.36395,65.22776,0.43793,7.90092,1
1093,3367,1,279.35365,65.27874,0.50984,7.90092,1
1093,3368,1,281.34534,65.34416,0.6542,7.90092,1
1093,3369,1,283.33985,65.43655,0.92418,7.90092,1
1093,3370,1,285.33834,65.56752,1.30958,7.90092,1
1093,3371,1,287.34216,65.74216,1.74626,7.90092,1
1093,3372,1,289.35274,65.96365,2.21509,7.90092,1
1093,3373,1,291.37206,66.25082,2.87175,7.90092,1
1093,3374,1,293.40351,66.64846,3.97621,7.90092,1
1093,3375,1,295.45182,67.20194,5.53491,7.90092,1
1093,3376,1,297.52147,67.90194,6.9998,7.90092,1
1093,3377,1,299.61519,68.69154,7.89596,7.90092,1
1093,3378,1,301.73445,69.52956,8.38032,7.90092,1
1093,3379,1,303.87996,70.39068,8.61138,7.90092,1
1093,3380,1,306.05143,71.24236,8.5167,7.90092,1
1093,3381,1,308.24744,72.04774,8.05361,7.90092,1
1093,3382,1,310.46541,72.76788,7.20148,7.90092,1
1093,3383,1,312.70154,73.36388,5.96024,7.90092,1
1093,3384,1,314.95095,73.79977,4.35892,7.90092,1
1093,3385,1,317.20793,74.04761,2.47835,7.90092,1
1093,3386,1,319.46641,74.09741,0.49787,7.90092,1
1093,3387,1,321.72121,73.97631,-1.21086,7.90092,1
1093,3388,1,323.97022,73.78639,-1.89941,7.90092,1
1093,3389,1,326.21486,73.64311,-1.43268,7.90092,1
1093,3390,1,328.45706,73.56273,-0.80374,7.90092,1
1093,3391,1,330.69759,73.50847,-0.54272,7.90092,1
1093,3392,1,332.93658,73.45752,-0.50955,7.90092,1
1093,3393,1,335.17356,73.39164,-0.65876,7.90092,1
1093,3394,1,337.40755,73.29393,-0.977,7.90092,1
1093,3395,1,339.63733,73.15538,-1.38556,7.90092,1
1093,3396,1,341.86199,72.98747,-1.679,7.90092,1
1093,3397,1,344.08173,72.82615,-1.61319,7.90092,1
1093,3398,1,346.29808,72.71477,-1.11385,7.90092,1
1093,3399,1,348.5132,72.67484,-0.39944,7.90092,1
1093,3400,1,350.72875,72.68842,0.13576,7.90092,1
1093,3401,1,352.94484,72.7063,0.17907,7.90092,1
1093,3402,1,355.15995,72.67441,-0.319,7.90092,1
1093,3403,1,357.37168,72.56336,-1.11047,7.90092,1
1093,3404,1,359.57823,72.39331,-1.70043,7.90092,1
1093,3405,1,361.78031,72.24675,-1.46555,7.90092,1
1093,3406,1,363.98254,72.25138,0.04616,7.90092,1
1093,3407,1,366.19275,72.51355,2.62172,7.90092,1
1093,3408,1,368.41853,73.02428,5.10709,7.90092,1
1093,3409,1,370.66423,73.67776,6.53488,7.90092,1
1093,3410,1,372.93156,74.38776,7.10016,7.90092,1
1093,3411,1,375.22077,75.10512,7.17359,7.90092,1
1093,3412,1,377.53068,75.78432,6.79193,7.90092,1
1093,3413,1,379.85883,76.38317,5.98865,7.90092,1
1093,3414,1,382.20162,76.86313,4.79941,7.90092,1
1093,3415,1,384.55436,77.18957,3.26434,7.90092,1
1093,3416,1,386.91146,77.33281,1.43241,7.90092,1
1093,3417,1,389.26665,77.26972,-0.63071,7.90092,1
1093,3418,1,391.61321,76.98704,-2.82684,7.90092,1
1093,3419,1,393.94455,76.4876,-4.99459,7.90092,1
1093,3420,1,396.25502,75.80266,-6.84915,7.90092,1
1093,3421,1,398.54151,75.01628,-7.86391,7.90092,1
1093,3422,1,400.80653,74.31165,-7.04633,7.90092,1
1093,3423,1,403.05755,73.85243,-4.59203,7.90092,1
1093,3424,1,405.30123,73.61135,-2.41093,7.90092,1
1093,3425,1,407.54108,73.48603,-1.25341,7.90092,1
1093,3426,1,409.77899,73.42218,-0.63842,7.90092,1
1093,3427,1,412.01594,73.39078,-0.31398,7.90092,1
1093,3428,1,414.25243,73.37563,-0.15164,7.90092,1
1093,3429,1,416.48866,73.36723,-0.08389,7.90092,1
1093,3430,1,418.72469,73.36057,-0.06663,7.90092,1
1093,3431,1,420.96052,73.35404,-0.06522,7.90092,1
1093,3432,1,423.19617,73.34813,-0.05902,7.90092,1
1093,3433,1,425.43168,73.34354,-0.0461,7.90092,1
1093,3434,1,427.66709,73.34013,-0.03409,7.90092,1
1093,3435,1,429.90241,73.33727,-0.02831,7.90092,1
1093,3436,1,432.13764,73.33432,-0.02959,7.90092,1
1093,3437,1,434.37276,73.33071,-0.03619,7.90092,1
1093,3438,1,436.60775,73.32648,-0.04219,7.90092,1
1093,3439,1,438.84263,73.32264,-0.03848,7.90092,1
1093,3440,1,441.07744,73.32054,-0.02113,7.90092,1
1093,3441,1,443.31226,73.321,0.00463,7.90092,1
1093,3442,1,445.54717,73.32395,0.02949,7.90092,1
1093,3443,1,447.78222,73.32845,0.04511,7.90092,1
1370,4107,1,50.20843,60.94659,5.80062,7.90092,1
1370,4108,1,52.09671,61.95138,10.04783,7.90092,1
1370,4109,1,54.01105,62.80624,8.54839,7.90092,1
1370,4110,1,55.95104,63.64826,8.42037,7.90092,1
1370,4111,1,57.91483,64.42864,7.80381,7.90092,1
1370,4112,1,59.89838,65.07723,6.48599,7.90092,1
1370,4113,1,61.89516,65.51103,4.33776,7.90092,1
1370,4114,1,63.89695,65.67549,1.64472,7.90092,1
1370,4115,1,65.89786,65.64675,-0.28734,7.90092,1
1370,4116,1,67.89696,65.58711,-0.59642,7.90092,1
1370,4117,1,69.89519,65.55899,-0.2811,7.90092,1
1370,4118,1,71.893,65.54469,-0.14298,7.90092,1
1370,4119,1,73.89044,65.53301,-0.1169,7.90092,1
1370,4120,1,75.88724,65.51168,-0.21325,7.90092,1
1370,4121,1,77.88251,65.46168,-0.50003,7.90092,1
1370,4122,1,79.87455,65.35578,-1.05896,7.90092,1
1370,4123,1,81.86063,65.15978,-1.95994,7.90092,1
1370,4124,1,83.83671,64.83232,-3.27477,7.90092,1
1370,4125,1,85.79755,64.33189,-5.0041,7.90092,1
1370,4126,1,87.73743,63.64423,-6.87674,7.90092,1
1370,4127,1,89.65196,62.81263,-8.31588,7.90092,1
1370,4128,1,91.53985,61.93885,-8.73783,7.90092,1
1370,4129,1,93.40382,61.15371,-7.85171,7.90092,1
1370,4130,1,95.25016,60.57569,-5.78005,7.90092,1
1370,4131,1,97.08698,60.2629,-3.12805,7.90092,1
1370,4132,1,98.92143,60.18534,-0.77549,7.90092,1
1370,4133,1,100.75788,60.25125,0.65928,7.90092,1
1370,4134,1,102.59756,60.35692,1.05666,7.90092,1
1370,4135,1,104.43898,60.41388,0.56965,7.90092,1
1370,4136,1,106.2789,60.36496,-0.4893,7.90092,1
1370,4137,1,108.1142,60.21309,-1.5188,7.90092,1
1370,4138,1,109.94412,60.03671,-1.76385,7.90092,1
1370,4139,1,111.77141,59.95056,-0.86155,7.90092,1
1370,4140,1,113.60098,60.0252,0.74652,7.90092,1
1370,4141,1,115.4368,60.23055,2.05348,7.90092,1
1370,4142,1,117.27943,60.45355,2.22999,7.90092,1
1370,4143,1,119.12576,60.57517,1.21634,7.90092,1
1370,4144,1,120.97109,60.54232,-0.32854,7.90092,1
1370,4145,1,122.8116,60.38422,-1.58094,7.90092,1
1370,4146,1,124.6459,60.18032,-2.03911,7.90092,1
1370,4147,1,126.47522,60.01713,-1.63179,7.90092,1
1370,4148,1,128.30261,59.95364,-0.63494,7.90092,1
1370,4149,1,130.13129,59.9962,0.42552,7.90092,1
1370,4150,1,131.963,60.09561,0.994,7.90092,1
1370,4151,1,133.7973,60.18019,0.8458,7.90092,1
1370,4152,1,135.63236,60.20545,0.25256,7.90092,1
1370,4153,1,137.46651,60.17566,-0.29777,7.90092,1
1370,4154,1,139.29905,60.12267,-0.52969,7.90092,1
1370,4155,1,141.13007,60.07297,-0.49728,7.90092,1
1370,4156,1,142.95996,60.03563,-0.37313,7.90092,1
1370,4157,1,144.78909,60.0107,-0.24954,7.90092,1
1370,4158,1,146.61779,59.99682,-0.13878,7.90092,1
1370,4159,1,148.44635,59.99223,-0.046,7.90092,1
1370,4160,1,150.27496,59.99374,0.01539,7.90092,1
1370,4161,1,152.1037,59.99793,0.04183,7.90092,1
1370,4162,1,153.93258,60.00256,0.04639,7.90092,1
1370,4163,1,155.76161,60.00755,0.04964,7.90092,1
1370,4164,1,157.59087,60.01513,0.07589,7.90092,1
1370,4165,1,159.42064,60.03183,0.16716,7.90092,1
1370,4166,1,161.25159,60.07047,0.38622,7.90092,1
1370,4167,1,163.08487,60.14711,0.7664,7.90092,1
1370,4168,1,164.92191,60.27041,1.23287,7.90092,1
1370,4169,1,166.76383,60.43058,1.60197,7.90092,1
1370,4170,1,168.61096,60.60108,1.70499,7.90092,1
1370,4171,1,170.46273,60.75368,1.52575,7.90092,1
1370,4172,1,172.31819,60.87461,1.20951,7.90092,1
1370,4173,1,174.17652,60.9691,0.94491,7.90092,1
1370,4174,1,176.03746,61.0544,0.85289,7.90092,1
1370,4175,1,177.90136,61.15158,0.97195,7.90092,1
1370,4176,1,179.76918,61.28002,1.28438,7.90092,1
1370,4177,1,181.6422,61.45092,1.70902,7.90092,1
1370,4178,1,183.5216,61.65998,2.09032,7.90092,1
1370,4179,1,185.40786,61.8853,2.25344,7.90092,1
1370,4180,1,187.30057,62.09669,2.11385,7.90092,1
1370,4181,1,189.19859,62.27116,1.74488,7.90092,1
1370,4182,1,191.10069,62.40463,1.33461,7.90092,1
1370,4183,1,193.00605,62.51188,1.07238,7.90092,1
1370,4184,1,194.91468,62.61923,1.07339,7.90092,1
1370,4185,1,196.82753,62.75752,1.38291,7.90092,1
1370,4186,1,198.74643,62.95604,1.9854,7.90092,1
1370,4187,1,200.67374,63.23176,2.75715,7.90092,1
1370,4188,1,202.6115,63.575,3.43241,7.90092,1
1370,4189,1,204.56054,63.94485,3.69865,7.90092,1
1370,4190,1,206.51993,64.28435,3.39491,7.90092,1
1370,4191,1,208.48733,64.54741,2.63051,7.90092,1
1370,4192,1,210.4599,64.7168,1.69406,7.90092,1
1370,4193,1,212.43502,64.80053,0.83727,7.90092,1
1370,4194,1,214.41053,64.81332,0.12795,7.90092,1
1370,4195,1,216.3844,64.75932,-0.54026,7.90092,1
1370,4196,1,218.35425,64.62769,-1.31631,7.90092,1
1370,4197,1,220.31733,64.40561,-2.22064,7.90092,1
1370,4198,1,222.271,64.09689,-3.08734,7.90092,1
1370,4199,1,224.2133,63.72376,-3.73133,7.90092,1
1370,4200,1,226.14288,63.30633,-4.17405,7.90092,1
1370,4201,1,228.0584,62.84515,-4.61194,7.90092,1
1370,4202,1,229.95835,62.33425,-5.10899,7.90092,1
1370,4203,1,231.84183,61.79403,-5.4022,7.90092,1
1370,4204,1,233.70972,61.28225,-5.11772,7.90092,1
1370,4205,1,235.56495,60.86716,-4.15102,7.90092,1
1370,4206,1,237.41181,60.59246,-2.74711,7.90092,1
1370,4207,1,239.25492,60.46972,-1.22726,7.90092,1
1370,4208,1,241.09893,60.49882,0.29101,7.90092,1
1370,4209,1,242.94872,60.68875,1.89934,7.90092,1
1370,4210,1,244.80968,61.05515,3.66375,7.90092,1
1370,4211,1,246.68709,61.59479,5.39636,7.90092,1
1370,4212,1,248.58485,62.26263,6.67861,7.90092,1
1370,4213,1,250.50432,62.97467,7.12028,7.90092,1
1370,4214,1,252.44389,63.63412,6.59452,7.90092,1
1370,4215,1,254.39968,64.16641,5.323,7.90092,1
1370,4216,1,256.36705,64.54613,3.79728,7.90092,1
1370,4217,1,258.34201,64.79524,2.49091,7.90092,1
1370,4218,1,260.32181,64.954,1.58783,7.90092,1
1370,4219,1,262.30465,65.054,1,7.90092,1
1370,4220,1,264.28922,65.1104,0.56371,7.90092,1
1370,4221,1,266.27431,65.12773,0.17329,7.90092,1
1370,4222,1,268.2588,65.10811,-0.19629,7.90092,1
1370,4223,1,270.24167,65.05476,-0.5332,7.90092,1
1370,4224,1,272.22186,64.9667,-0.88064,7.90092,1
1370,4225,1,274.19782,64.82812,-1.38606,7.90092,1
1370,4226,1,276.1671,64.60896,-2.1916,7.90092,1
1370,4227,1,278.12654,64.28596,-3.22986,7.90092,1
1370,4228,1,280.07331,63.87061,-4.15351,7.90092,1
1370,4229,1,282.00627,63.41736,-4.53255,7.90092,1
1370,4230,1,283.92655,63.00131,-4.1604,7.90092,1
1370,4231,1,285.83715,62.6836,-3.17723,7.90092,1
1370,4232,1,287.74191,62.49213,-1.91453,7.90092,1
1370,4233,1,289.64474,62.42897,-0.63169,7.90092,1
1370,4234,1,291.54944,62.48993,0.60968,7.90092,1
1370,4235,1,293.45978,62.67517,1.8524,7.90092,1
1370,4236,1,295.37955,62.98471,3.09521,7.90092,1
1370,4237,1,297.31231,63.41083,4.26129,7.90092,1
1370,4238,1,299.26105,63.93498,5.24137,7.90092,1
1370,4239,1,301.22776,64.52458,5.89603,7.90092,1
1370,4240,1,303.21288,65.12881,6.04236,7.90092,1
1370,4241,1,305.21492,65.68347,5.54672,7.90092,1
1370,4242,1,307.23065,66.13307,4.49587,7.90092,1
1370,4243,1,309.25622,66.45558,3.2252,7.90092,1
1370,4244,1,311.28822,66.66657,2.11007,7.90092,1
1370,4245,1,313.32428,66.79987,1.33291,7.90092,1
1370,4246,1,315.36293,66.88511,0.85236,7.90092,1
1370,4247,1,317.40326,66.9397,0.5459,7.90092,1
1370,4248,1,319.4446,66.97307,0.33376,7.90092,1
1370,4249,1,321.4865,66.99167,0.18573,7.90092,1
1370,4250,1,323.52865,66.99981,0.08136,7.90092,1
1370,4251,1,325.5708,66.99967,-0.00125,7.90092,1
1370,4252,1,327.6127,66.99147,-0.08176,7.90092,1
1370,4253,1,329.65405,66.97333,-0.18163,7.90092,1
1370,4254,1,331.69438,66.93996,-0.3335,7.90092,1
1370,4255,1,333.73293,66.88153,-0.58428,7.90092,1
1370,4256,1,335.76859,66.78671,-0.94836,7.90092,1
1370,4257,1,337.80034,66.65853,-1.28163,7.90092,1
1370,4258,1,339.82839,66.53691,-1.21634,7.90092,1
1370,4259,1,341.85527,66.49862,-0.38297,7.90092,1
1370,4260,1,343.88571,66.61562,1.16991,7.90092,1
1370,4261,1,345.92479,66.89882,2.83225,7.90092,1
1370,4262,1,347.97554,67.28206,3.83232,7.90092,1
1370,4263,1,350.03792,67.66316,3.81093,7.90092,1
1370,4264,1,352.10943,67.96322,3.00059,7.90092,1
1370,4265,1,354.18681,68.15551,1.92306,7.90092,1
1370,4266,1,356.26722,68.25492,0.99413,7.90092,1
1370,4267,1,358.34874,68.29128,0.36355,7.90092,1
1370,4268,1,360.43016,68.28793,-0.03343,7.90092,1
1370,4269,1,362.51043,68.2504,-0.37546,7.90092,1
1370,4270,1,364.58813,68.16578,-0.84603,7.90092,1
1370,4271,1,366.66129,68.01729,-1.48514,7.90092,1
1370,4272,1,368.72809,67.8084,-2.08881,7.90092,1
1370,4273,1,370.78784,67.57697,-2.31421,7.90092,1
1370,4274,1,372.84161,67.38084,-1.96125,7.90092,1
1370,4275,1,374.8918,67.26362,-1.17247,7.90092,1
1370,4276,1,376.94096,67.22979,-0.33819,7.90092,1
1370,4277,1,378.99076,67.25053,0.20758,7.90092,1
1370,4278,1,381.04177,67.29016,0.39629,7.90092,1
1370,4279,1,383.09389,67.327,0.36834,7.90092,1
1370,4280,1,385.14687,67.35489,0.2789,7.90092,1
1370,4281,1,387.20042,67.37382,0.18914,7.90092,1
1370,4282,1,389.25428,67.38373,0.09902,7.90092,1
1370,4283,1,391.30818,67.38504,0.01339,7.90092,1
1370,4284,1,393.36193,67.38045,-0.0459,7.90092,1
1370,4285,1,395.41549,67.37389,-0.06565,7.90092,1
1370,4286,1,397.46887,67.36828,-0.05627,7.90092,1
1370,4287,1,399.52214,67.3645,-0.0376,7.90092,1
1370,4288,1,401.57535,67.36244,-0.02057,7.90092,1
1370,4289,1,403.62854,67.36178,-0.00663,7.90092,1
1370,4290,1,405.68174,67.36237,0.00587,7.90092,1
1370,4291,1,407.73501,67.36424,0.0187,7.90092,1
1370,4292,1,409.78836,67.36739,0.03136,7.90092,1
1370,4293,1,411.84183,67.37097,0.03599,7.90092,1
1370,4294,1,413.89536,67.37287,0.0188,7.90092,1
1370,4295,1,415.94879,67.37005,-0.02808,7.90092,1
1370,4296,1,418.00193,67.36021,-0.09856,7.90092,1
1370,4297,1,420.05451,67.34173,-0.18451,7.90092,1
1370,4298,1,422.10618,67.31221,-0.29554,7.90092,1
1370,4299,1,424.15643,67.26523,-0.46978,7.90092,1
1370,4300,1,426.20432,67.18796,-0.77267,7.90092,1
1370,4301,1,428.24831,67.06014,-1.27792,7.90092,1
1370,4302,1,430.28617,66.85902,-2.01132,7.90092,1
1370,4303,1,432.31528,66.57169,-2.87343,7.90092,1
1370,4304,1,434.33331,66.2085,-3.63176,7.90092,1
1370,4305,1,436.339,65.80328,-4.05233,7.90092,1
1370,4306,1,438.33217,65.39282,-4.10463,7.90092,1
1370,4307,1,440.313,64.9877,-4.05108,7.90092,1
1370,4308,1,442.28082,64.56109,-4.26624,7.90092,1
1370,4309,1,444.23376,64.07297,-4.88097,7.90092,1
1370,4310,1,446.16962,63.5124,-5.60564,7.90092,1
1370,4311,1,448.08736,62.91801,-5.94387,7.90092,1
1376,4166,1,51.56372,63.20686,0,7.40092,1
1376,4167,1,53.47478,62.69872,-5.08107,7.40092,1
1376,4168,1,55.38912,62.8065,1.07756,7.40092,1
1376,4169,1,57.31063,63.04177,2.35272,7.40092,1
1376,4170,1,59.24427,63.4396,3.97851,7.40092,1
1376,4171,1,61.1943,63.9773,5.37667,7.40092,1
1376,4172,1,63.16337,64.60207,6.248,7.40092,1
1376,4173,1,65.15206,65.24567,6.43589,7.40092,1
1376,4174,1,67.15839,65.82448,5.78812,7.40092,1
1376,4175,1,69.17677,66.21965,3.95161,7.40092,1
1376,4176,1,71.19835,66.32503,1.05371,7.40092,1
1376,4177,1,73.21353,66.11463,-2.10371,7.40092,1
1376,4178,1,75.21263,65.58724,-5.27395,7.40092,1
1376,4179,1,77.18597,64.74229,-8.44957,7.40092,1
1376,4180,1,79.12568,63.63868,-11.03609,7.40092,1
1376,4181,1,81.0276,62.39915,-12.39547,7.40092,1
1376,4182,1,82.89168,61.15729,-12.4187,7.40092,1
1376,4183,1,84.72107,60.01959,-11.37694,7.40092,1
1376,4184,1,86.52139,59.06545,-9.54127,7.40092,1
1376,4185,1,88.3,58.35345,-7.11991,7.40092,1
1376,4186,1,90.06548,57.92238,-4.31089,7.40092,1
1376,4187,1,91.8269,57.7894,-1.32963,7.40092,1
1376,4188,1,93.59314,57.94748,1.58074,7.40092,1
1376,4189,1,95.37203,58.3625,4.15033,7.40092,1
1376,4190,1,97.16949,58.97208,6.09574,7.40092,1
1376,4191,1,98.98876,59.68727,7.1519,7.40092,1
1376,4192,1,100.82979,60.40102,7.1374,7.40092,1
1376,4193,1,102.68935,61.00942,6.08386,7.40092,1
1376,4194,1,104.5628,61.4648,4.55404,7.40092,1
1376,4195,1,106.44656,61.80302,3.38228,7.40092,1
1376,4196,1,108.33921,62.09511,2.9207,7.40092,1
1376,4197,1,110.24154,62.41227,3.17178,7.40092,1
1376,4198,1,112.15644,62.82471,4.12405,7.40092,1
1376,4199,1,114.08831,63.38176,5.57064,7.40092,1
1376,4200,1,116.04145,64.07937,6.97605,7.40092,1
1376,4201,1,118.01856,64.86582,7.86453,7.40092,1
1376,4202,1,120.0207,65.68688,8.21073,7.40092,1
1376,4203,1,122.04758,66.49885,8.11962,7.40092,1
1376,4204,1,124.09756,67.25633,7.57477,7.40092,1
1376,4205,1,126.16746,67.91014,6.53812,7.40092,1
1376,4206,1,128.25271,68.41375,5.03602,7.40092,1
1376,4207,1,130.34796,68.74183,3.28104,7.40092,1
1376,4208,1,132.44897,68.93097,1.89127,7.40092,1
1376,4209,1,134.55341,69.04328,1.12303,7.40092,1
1376,4210,1,136.65926,69.08957,0.46286,7.40092,1
1376,4211,1,138.76467,69.07507,-0.14478,7.40092,1
1376,4212,1,140.86894,69.03757,-0.37507,7.40092,1
1376,4213,1,142.97242,69.01198,-0.25614,7.40092,1
1376,4214,1,145.0761,69.01831,0.06345,7.40092,1
1376,4215,1,147.18138,69.07103,0.5272,7.40092,1
1376,4216,1,149.29022,69.1876,1.16558,7.40092,1
1376,4217,1,151.4051,69.38573,1.98143,7.40092,1
1376,4218,1,153.52868,69.67133,2.85591,7.40092,1
1376,4219,1,155.66308,70.02618,3.54859,7.40092,1
1376,4220,1,157.80921,70.41103,3.84836,7.40092,1
1376,4221,1,159.96685,70.78881,3.77799,7.40092,1
1376,4222,1,162.13546,71.14859,3.59787,7.40092,1
1376,4223,1,164.31483,71.50184,3.53248,7.40092,1
1376,4224,1,166.50494,71.85381,3.51952,7.40092,1
1376,4225,1,168.70508,72.18317,3.29377,7.40092,1
1376,4226,1,170.91345,72.45299,2.69826,7.40092,1
1376,4227,1,173.12744,72.63744,1.84426,7.40092,1
1376,4228,1,175.3444,72.73514,0.97703,7.40092,1
1376,4229,1,177.5622,72.76247,0.27346,7.40092,1
1376,4230,1,179.77936,72.7415,-0.20988,7.40092,1
1376,4231,1,181.99506,72.69338,-0.48127,7.40092,1
1376,4232,1,184.20899,72.63544,-0.57933,7.40092,1
1376,4233,1,186.42116,72.57789,-0.57539,7.40092,1
1376,4234,1,188.63163,72.52182,-0.56066,7.40092,1
1376,4235,1,190.84021,72.46024,-0.61601,7.40092,1
1376,4236,1,193.04636,72.38025,-0.79987,7.40092,1
1376,4237,1,195.24909,72.26785,-1.12385,7.40092,1
1376,4238,1,197.4474,72.12307,-1.44787,7.40092,1
1376,4239,1,199.64151,71.98524,-1.37844,7.40092,1
1376,4240,1,201.83429,71.94167,-0.43537,7.40092,1
1376,4241,1,204.03158,72.0896,1.47917,7.40092,1
1376,4242,1,206.24045,72.46946,3.79846,7.40092,1
1376,4243,1,208.46649,73.03278,5.63343,7.40092,1
1376,4244,1,210.71198,73.671,6.38212,7.40092,1
1376,4245,1,212.97573,74.27011,5.99098,7.40092,1
1376,4246,1,215.25429,74.75584,4.85728,7.40092,1
1376,4247,1,217.54375,75.11362,3.57785,7.40092,1
1376,4248,1,219.84122,75.37622,2.62592,7.40092,1
1376,4249,1,222.14526,75.59196,2.15758,7.40092,1
1376,4250,1,224.4555,75.79515,2.03182,7.40092,1
1376,4251,1,226.77158,75.98681,1.9166,7.40092,1
1376,4252,1,229.09213,76.1337,1.46893,7.40092,1
1376,4253,1,231.41448,76.19252,0.58835,7.40092,1
1376,4254,1,233.73542,76.14643,-0.46112,7.40092,1
1376,4255,1,236.05259,76.02248,-1.23934,7.40092,1
1376,4256,1,238.36526,75.8751,-1.47379,7.40092,1
1376,4257,1,240.67421,75.75286,-1.22257,7.40092,1
1376,4258,1,242.9809,75.67894,-0.73907,7.40092,1
1376,4259,1,245.28691,75.6563,-0.22631,7.40092,1
1376,4260,1,247.59377,75.68445,0.28123,7.40092,1
1376,4261,1,249.90321,75.76893,0.84485,7.40092,1
1376,4262,1,252.21712,75.91578,1.46864,7.40092,1
1376,4263,1,254.53717,76.11706,2.01273,7.40092,1
1376,4264,1,256.86405,76.34144,2.2439,7.40092,1
1376,4265,1,259.19699,76.5399,1.98458,7.40092,1
1376,4266,1,261.53361,76.66089,1.20997,7.40092,1
1376,4267,1,263.87022,76.66034,-0.00548,7.40092,1
1376,4268,1,266.20205,76.50351,-1.56824,7.40092,1
1376,4269,1,268.52378,76.17238,-3.31152,7.40092,1
1376,4270,1,270.83058,75.68245,-4.89931,7.40092,1
1376,4271,1,273.11938,75.09183,-5.90617,7.40092,1
1376,4272,1,275.3896,74.48215,-6.09678,7.40092,1
1376,4273,1,277.64251,73.91454,-5.67605,7.40092,1
1376,4274,1,279.87962,73.39574,-5.18803,7.40092,1
1376,4275,1,282.10136,72.89196,-5.0377,7.40092,1
1376,4276,1,284.30758,72.38232,-5.09639,7.40092,1
1376,4277,1,286.49914,71.90161,-4.80712,7.40092,1
1376,4278,1,288.67954,71.53547,-3.66158,7.40092,1
1376,4279,1,290.85515,71.37828,-1.57169,7.40092,1
1376,4280,1,293.03416,71.49,1.11699,7.40092,1
1376,4281,1,295.22481,71.87152,3.81535,7.40092,1
1376,4282,1,297.4335,72.46368,5.92159,7.40092,1
1376,4283,1,299.66367,73.16815,7.04465,7.40092,1
1376,4284,1,301.91545,73.87753,7.0937,7.40092,1
1376,4285,1,304.18623,74.50069,6.23153,7.40092,1
1376,4286,1,306.47172,74.9832,4.82526,7.40092,1
1376,4287,1,308.76738,75.31693,3.33724,7.40092,1
1376,4288,1,311.0695,75.52871,2.11782,7.40092,1
1376,4289,1,313.37552,75.65689,1.28196,7.40092,1
1376,4290,1,315.68389,75.73383,0.76932,7.40092,1
1376,4291,1,317.9937,75.7812,0.47362,7.40092,1
1376,4292,1,320.30447,75.81283,0.31614,7.40092,1
1376,4293,1,322.61603,75.83839,0.25584,7.40092,1
1376,4294,1,324.92843,75.86637,0.27982,7.40092,1
1376,4295,1,327.24205,75.90617,0.39774,7.40092,1
1376,4296,1,329.55762,75.97018,0.64012,7.40092,1
1376,4297,1,331.87642,76.07595,1.05784,7.40092,1
1376,4298,1,334.20047,76.2483,1.72336,7.40092,1
1376,4299,1,336.53271,76.51706,2.6878,7.40092,1
1376,4300,1,338.87652,76.89666,3.79583,7.40092,1
1376,4301,1,341.23405,77.34689,4.50249,7.40092,1
1376,4302,1,343.60398,77.75364,4.06736,7.40092,1
1376,4303,1,345.98017,77.95916,2.05512,7.40092,1
1376,4304,1,348.35243,77.83005,-1.29094,7.40092,1
1376,4305,1,350.70938,77.32779,-5.02274,7.40092,1
1376,4306,1,353.0422,76.53606,-7.91729,7.40092,1
